"timestamp","experiment_record_id","experiment_family","base_condition_id","csv_output_path","input_volume","dataset","projection_mode","projection_mode_status","angle_group","distance_group","point_id","markers_sorted","perspective_calibration_ready","orthographic_calibration_ready","shot1_available","shot2_available","shot3_available","shot2_angle_deg","shot3_angle_m3_m1_deg","shot3_angle_m3_m2_deg","noise_type","noise_sigma_px","tre_mm_raw","re_px_raw","ray_gap_mm_raw","tre_value_mm","reprojection_error_px","ray_gap_mm","tre_display","reprojection_display","ray_gap_display","is_clean_baseline","controlled_perturbation_enabled","controlled_perturbation_noise_type","controlled_perturbation_noise_sigma_px","controlled_perturbation_run_id","controlled_perturbation_run_stage","point1_selector","point2_selector","reprojection_point1_selector","reprojection_point2_selector","red_2d_selector","green_2d_selector","knife_selector","camera_view_angle_deg","view_orthographic_enabled","red_uses_blackcenter_auto_point","green_uses_blackcenter_auto_point","uses_blackcenter_auto_point_any","testpoint_x","testpoint_y","testpoint_z","testpoint_marker_distance_t1_mm","testpoint_marker_distance_t2_mm","testpoint_marker_distance_t3_mm","testpoint_marker_distance_mean_mm","repeat_index","success_flag","failure_reason","marker_sort_rms","calibration_reproj_rms","debug_visualization","debug_plane_scale","debug_ray_scale","marker_transform_snapshot_dir","marker_transform_1_name","marker_transform_1_path","marker_transform_1_saved","marker_transform_2_name","marker_transform_2_path","marker_transform_2_saved","marker_transform_3_name","marker_transform_3_path","marker_transform_3_saved","marker_transform_snapshot_count","marker_transform_snapshot_ready","marker_sort_view1_rms_px","marker_sort_view1_second_rms_px","marker_sort_view1_rms_gap_px","marker_sort_view1_flip_x","marker_sort_view1_flip_y","marker_sort_view2_rms_px","marker_sort_view2_second_rms_px","marker_sort_view2_rms_gap_px","marker_sort_view2_flip_x","marker_sort_view2_flip_y","marker_sort_view3_rms_px","marker_sort_view3_second_rms_px","marker_sort_view3_rms_gap_px","marker_sort_view3_flip_x","marker_sort_view3_flip_y","perspective_calibration_view1_reproj_rms_px","perspective_calibration_view1_flip_x","perspective_calibration_view1_flip_y","perspective_calibration_view1_swap_big_23","perspective_calibration_view1_swap_small_23","perspective_calibration_view1_view_angle_deg","perspective_calibration_view2_reproj_rms_px","perspective_calibration_view2_flip_x","perspective_calibration_view2_flip_y","perspective_calibration_view2_swap_big_23","perspective_calibration_view2_swap_small_23","perspective_calibration_view2_view_angle_deg","perspective_calibration_view3_reproj_rms_px","perspective_calibration_view3_flip_x","perspective_calibration_view3_flip_y","perspective_calibration_view3_swap_big_23","perspective_calibration_view3_swap_small_23","perspective_calibration_view3_view_angle_deg","orthographic_calibration_view1_reproj_rms_px","orthographic_calibration_view1_flip_x","orthographic_calibration_view1_flip_y","orthographic_calibration_view1_swap_big_23","orthographic_calibration_view1_swap_small_23","orthographic_calibration_view1_view_angle_deg","orthographic_calibration_view2_reproj_rms_px","orthographic_calibration_view2_flip_x","orthographic_calibration_view2_flip_y","orthographic_calibration_view2_swap_big_23","orthographic_calibration_view2_swap_small_23","orthographic_calibration_view2_view_angle_deg","orthographic_calibration_view3_reproj_rms_px","orthographic_calibration_view3_flip_x","orthographic_calibration_view3_flip_y","orthographic_calibration_view3_swap_big_23","orthographic_calibration_view3_swap_small_23","orthographic_calibration_view3_view_angle_deg","timing_shot1_all_ms","timing_shot2_all_ms","timing_shot3_all_ms","timing_black_center_ms","timing_markers_sort_ms","timing_init_markers_ms","timing_perspective_calibration_ms","timing_orthographic_calibration_ms","timing_red_push_ms","timing_green_push_ms","timing_tre_calc_ms","timing_reprojection_calc_ms"
"2026-04-21T19:49:23+08:00","20260421_194923_745155","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.21399371677435894","0.7202101388656538","0.0907525700354271","0.21399371677435894","0.7202101388656538","0.0907525700354271","0.21 mm","0.72 px","0.0908 mm","0","1","marker-only","0.5","1","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","1","1","","0.0558772087100376","0.49869281607605087","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194923_745155","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194923_745155\20260421_194923_745155_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194923_745155\20260421_194923_745155_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194923_745155\20260421_194923_745155_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.5703379048457001","0","0","0","0","30.0","0.416580903677998","0","1","0","0","30.0","0.5091596397044544","1","0","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","95.782","84.715","0.274","0.254"
"2026-04-21T19:49:24+08:00","20260421_194924_030741","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.34890236734828334","0.3428318871431423","0.44773388731133934","0.34890236734828334","0.3428318871431423","0.44773388731133934","0.35 mm","0.34 px","0.4477 mm","0","1","marker-only","0.5","2","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","2","1","","0.0558772087100376","0.633707994913522","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_030741","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_030741\20260421_194924_030741_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_030741\20260421_194924_030741_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_030741\20260421_194924_030741_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.5685116708522747","0","1","0","0","30.0","0.6267298908746339","1","0","0","0","30.0","0.7058824230136574","0","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","74.313","82.839","0.308","0.283"
"2026-04-21T19:49:24+08:00","20260421_194924_307920","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.41579206346545217","0.6540965880689994","0.31102715077025017","0.41579206346545217","0.6540965880689994","0.31102715077025017","0.42 mm","0.65 px","0.3110 mm","0","1","marker-only","0.5","3","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","3","1","","0.0558772087100376","0.5513373028773755","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_307920","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_307920\20260421_194924_307920_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_307920\20260421_194924_307920_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_307920\20260421_194924_307920_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.5262534035804278","0","1","0","0","30.0","0.5236710742732535","1","1","0","0","30.0","0.6040874307784452","1","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","74.814","85.561","0.158","0.133"
"2026-04-21T19:49:24+08:00","20260421_194924_595049","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.2571848187252867","0.7871360972552023","0.37798874595229465","0.2571848187252867","0.7871360972552023","0.37798874595229465","0.26 mm","0.79 px","0.3780 mm","0","1","marker-only","0.5","4","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","4","1","","0.0558772087100376","0.6039865712437763","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_595049","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_595049\20260421_194924_595049_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_595049\20260421_194924_595049_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_595049\20260421_194924_595049_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.40941066590014413","0","0","0","0","30.0","0.7980264146709406","0","1","0","0","30.0","0.6045226331602441","0","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","76.251","84.32","0.157","0.13"
"2026-04-21T19:49:24+08:00","20260421_194924_878156","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.25013843418011106","0.27402281541711454","0.0776214418827868","0.25013843418011106","0.27402281541711454","0.0776214418827868","0.25 mm","0.27 px","0.0776 mm","0","1","marker-only","0.5","5","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","5","1","","0.0558772087100376","0.6262180132329944","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_878156","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_878156\20260421_194924_878156_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_878156\20260421_194924_878156_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194924_878156\20260421_194924_878156_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.8434916635563865","0","1","0","0","30.0","0.5229296205372678","1","1","0","0","30.0","0.5122327556053289","1","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","78.032","88.436","0.247","0.257"
"2026-04-21T19:49:25+08:00","20260421_194925_153616","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.2691886799769834","0.5726111231930674","0.01763171611257075","0.2691886799769834","0.5726111231930674","0.01763171611257075","0.27 mm","0.57 px","0.0176 mm","0","1","marker-only","0.5","6","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","6","1","","0.0558772087100376","0.53284516136492","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_153616","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_153616\20260421_194925_153616_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_153616\20260421_194925_153616_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_153616\20260421_194925_153616_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.37497879853309224","0","0","0","0","30.0","0.5413558201517827","0","0","0","0","30.0","0.682200865409885","1","0","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","77.499","85.239","0.425","0.195"
"2026-04-21T19:49:25+08:00","20260421_194925_428966","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.8033327419971766","1.4497241513192447","0.262429888953164","0.8033327419971766","1.4497241513192447","0.262429888953164","0.80 mm","1.45 px","0.2624 mm","0","1","marker-only","0.5","7","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","7","1","","0.0558772087100376","0.5397754878765114","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_428966","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_428966\20260421_194925_428966_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_428966\20260421_194925_428966_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_428966\20260421_194925_428966_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.4680618030850304","1","0","0","0","30.0","0.5236149546560429","0","0","0","0","30.0","0.6276497058884608","0","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","75.427","86.528","0.248","0.177"
"2026-04-21T19:49:25+08:00","20260421_194925_708872","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.5473734845348976","0.8020169549159152","0.5153232988572659","0.5473734845348976","0.8020169549159152","0.5153232988572659","0.55 mm","0.80 px","0.5153 mm","0","1","marker-only","0.5","8","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","8","1","","0.0558772087100376","0.6259096527814901","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_708872","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_708872\20260421_194925_708872_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_708872\20260421_194925_708872_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_708872\20260421_194925_708872_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.5365207061446456","1","0","0","0","30.0","0.5734739306967014","1","1","0","0","30.0","0.7677343215031233","1","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","73.868","93.762","0.159","0.134"
"2026-04-21T19:49:25+08:00","20260421_194925_986535","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.8997946630763161","2.4951686308835006","0.3281115611694502","0.8997946630763161","2.4951686308835006","0.3281115611694502","0.90 mm","2.50 px","0.3281 mm","0","1","marker-only","0.5","9","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","9","1","","0.0558772087100376","0.5201858493887387","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_986535","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_986535\20260421_194925_986535_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_986535\20260421_194925_986535_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194925_986535\20260421_194925_986535_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.4887055402699718","1","1","0","0","30.0","0.3873221808126902","0","0","0","0","30.0","0.6845298270835541","0","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","74.475","84.346","0.157","0.133"
"2026-04-21T19:49:26+08:00","20260421_194926_267435","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.7677820746412327","0.5327251444661307","0.13560821513830415","0.7677820746412327","0.5327251444661307","0.13560821513830415","0.77 mm","0.53 px","0.1356 mm","0","1","marker-only","0.5","10","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","10","1","","0.0558772087100376","0.656838714370435","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_267435","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_267435\20260421_194926_267435_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_267435\20260421_194926_267435_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_267435\20260421_194926_267435_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.708882255765448","0","1","0","0","30.0","0.6757670856661083","0","1","0","0","30.0","0.5858668016797485","0","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","77.095","89.709","0.253","0.196"
"2026-04-21T19:49:26+08:00","20260421_194926_558060","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.29652728164033465","0.7964682696546938","0.18993094281456563","0.29652728164033465","0.7964682696546938","0.18993094281456563","0.30 mm","0.80 px","0.1899 mm","0","1","marker-only","0.5","11","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","11","1","","0.0558772087100376","0.5609920167295323","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_558060","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_558060\20260421_194926_558060_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_558060\20260421_194926_558060_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_558060\20260421_194926_558060_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.4180368578840027","0","1","0","0","30.0","0.5894367903237587","1","0","0","0","30.0","0.6755024019808353","1","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","75.765","94.668","0.168","0.415"
"2026-04-21T19:49:26+08:00","20260421_194926_842649","controlled_perturbation_study","CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87","D:\CodingHHW\Biplane\experiment\experiment_results1.csv","CTChest","CTChest","perspective","Current mode: Perspective","","","tp_-13.70_90.66_-182.12","1","1","0","1","1","1","46.99","43.1","67.87","marker-only","0.5","0.11063950695662071","0.4335750124010905","0.16297115316049623","0.11063950695662071","0.4335750124010905","0.16297115316049623","0.11 mm","0.43 px","0.1630 mm","0","1","marker-only","0.5","12","completed","testPoint","TargetP3D","blackCenter3","TargetP2DYellow","PointRed","PointGreen","testPoint","30.0","0","1","1","1","-13.69535542","90.66418457","-182.1198578","35.445972478761064","48.50962627809887","68.81453891472975","50.92337922386323","12","1","","0.0558772087100376","0.5321417413991932","0","6.0","10.0","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_842649","LinearTransform","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_842649\20260421_194926_842649_1_LinearTransform.h5","1","LinearTransform_1","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_842649\20260421_194926_842649_2_LinearTransform_1.h5","1","LinearTransform_2","D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_194926_842649\20260421_194926_842649_3_LinearTransform_2.h5","1","3","1","0.04482608583448105","0.04482608583603977","1.5587184321042002e-12","0","0","0.0712750570615644","0.07127505706188966","3.2526759063955524e-13","1","1","0.05153048323406737","0.051530483234070244","2.8727020762175925e-15","0","0","0.4254947283418084","1","0","0","0","30.0","0.6336367218866292","0","1","0","0","30.0","0.5372937739691421","0","1","0","0","30.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","608.056","608.629","461.702","93.124","1070.66","294.415","29.922","NA","77.473","88.886","0.265","0.245"
