timestamp,experiment_record_id,csv_output_path,input_volume,projection_mode,projection_mode_status,markers_sorted,perspective_calibration_ready,orthographic_calibration_ready,shot1_available,shot2_available,shot3_available,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,tre_value_mm,reprojection_error_px,ray_gap_mm,tre_display,reprojection_display,ray_gap_display,point1_selector,point2_selector,reprojection_point1_selector,reprojection_point2_selector,red_2d_selector,green_2d_selector,knife_selector,camera_view_angle_deg,view_orthographic_enabled,red_uses_blackcenter_auto_point,green_uses_blackcenter_auto_point,uses_blackcenter_auto_point_any,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_t1_mm,testpoint_marker_distance_t2_mm,testpoint_marker_distance_t3_mm,testpoint_marker_distance_mean_mm,debug_visualization,debug_plane_scale,debug_ray_scale,marker_transform_snapshot_dir,marker_transform_1_name,marker_transform_1_path,marker_transform_1_saved,marker_transform_2_name,marker_transform_2_path,marker_transform_2_saved,marker_transform_3_name,marker_transform_3_path,marker_transform_3_saved,marker_transform_snapshot_count,marker_transform_snapshot_ready,marker_sort_view1_rms_px,marker_sort_view1_second_rms_px,marker_sort_view1_rms_gap_px,marker_sort_view1_flip_x,marker_sort_view1_flip_y,marker_sort_view2_rms_px,marker_sort_view2_second_rms_px,marker_sort_view2_rms_gap_px,marker_sort_view2_flip_x,marker_sort_view2_flip_y,marker_sort_view3_rms_px,marker_sort_view3_second_rms_px,marker_sort_view3_rms_gap_px,marker_sort_view3_flip_x,marker_sort_view3_flip_y,perspective_calibration_view1_reproj_rms_px,perspective_calibration_view1_flip_x,perspective_calibration_view1_flip_y,perspective_calibration_view1_swap_big_23,perspective_calibration_view1_swap_small_23,perspective_calibration_view1_view_angle_deg,perspective_calibration_view2_reproj_rms_px,perspective_calibration_view2_flip_x,perspective_calibration_view2_flip_y,perspective_calibration_view2_swap_big_23,perspective_calibration_view2_swap_small_23,perspective_calibration_view2_view_angle_deg,perspective_calibration_view3_reproj_rms_px,perspective_calibration_view3_flip_x,perspective_calibration_view3_flip_y,perspective_calibration_view3_swap_big_23,perspective_calibration_view3_swap_small_23,perspective_calibration_view3_view_angle_deg,orthographic_calibration_view1_reproj_rms_px,orthographic_calibration_view1_flip_x,orthographic_calibration_view1_flip_y,orthographic_calibration_view1_swap_big_23,orthographic_calibration_view1_swap_small_23,orthographic_calibration_view1_view_angle_deg,orthographic_calibration_view2_reproj_rms_px,orthographic_calibration_view2_flip_x,orthographic_calibration_view2_flip_y,orthographic_calibration_view2_swap_big_23,orthographic_calibration_view2_swap_small_23,orthographic_calibration_view2_view_angle_deg,orthographic_calibration_view3_reproj_rms_px,orthographic_calibration_view3_flip_x,orthographic_calibration_view3_flip_y,orthographic_calibration_view3_swap_big_23,orthographic_calibration_view3_swap_small_23,orthographic_calibration_view3_view_angle_deg,timing_shot1_all_ms,timing_shot2_all_ms,timing_shot3_all_ms,timing_black_center_ms,timing_markers_sort_ms,timing_init_markers_ms,timing_perspective_calibration_ms,timing_orthographic_calibration_ms,timing_red_push_ms,timing_green_push_ms,timing_tre_calc_ms,timing_reprojection_calc_ms
2026-03-23T08:30:14+08:00,20260323_083014_277752,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,35.41,57.49,56.59,0.1,0.08,0,0.10 mm,0.08 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083014_277752,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083014_277752\20260323_083014_277752_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083014_277752\20260323_083014_277752_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083014_277752\20260323_083014_277752_3_LinearTransform_2.h5,1,3,1,0.042018245,0.042018245,6.88E-14,1,1,0.06026378,0.06026378,3.23E-13,1,1,0.068676994,0.068676994,1.16E-13,1,1,0.04117699,1,0,0,0,30,0.059109155,0,0,0,0,30,0.063013834,0,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.135,470.383,373.723,97.343,1060.412,323.111,34.098,NA,72.555,66.538,0.503,0.679
2026-03-23T08:31:10+08:00,20260323_083110_811225,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,35.41,57.49,56.59,0.27,0.02,0,0.27 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083110_811225,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083110_811225\20260323_083110_811225_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083110_811225\20260323_083110_811225_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083110_811225\20260323_083110_811225_3_LinearTransform_2.h5,1,3,1,0.069950562,0.069950562,2.47E-14,0,0,0.074369705,0.074369705,3.79E-15,1,1,0.042258161,0.042258161,1.99E-13,1,1,0.069496759,1,0,0,0,30,0.073906554,1,0,0,0,30,0.041833965,0,1,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.982,483.896,397.854,11.13,554.09,60.226,32.886,NA,1.304,2.13,0.546,0.694
2026-03-23T08:32:03+08:00,20260323_083203_304160,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,35.41,57.49,56.59,0.08,0.16,0,0.08 mm,0.16 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083203_304160,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083203_304160\20260323_083203_304160_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083203_304160\20260323_083203_304160_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083203_304160\20260323_083203_304160_3_LinearTransform_2.h5,1,3,1,0.060063591,0.060063591,1.13E-12,0,0,0.050686842,0.050686842,2.33E-14,0,0,0.040696358,0.040696358,1.06E-11,0,0,0.058376359,1,0,0,0,30,0.049175952,1,1,0,0,30,0.037319489,0,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.621,484.12,358.687,10.425,558.628,60.142,33.291,NA,2.082,1.771,0.664,0.731
2026-03-23T08:32:37+08:00,20260323_083237_899748,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,35.41,57.49,56.59,0.05,0.09,0,0.05 mm,0.09 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083237_899748,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083237_899748\20260323_083237_899748_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083237_899748\20260323_083237_899748_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083237_899748\20260323_083237_899748_3_LinearTransform_2.h5,1,3,1,0.049392471,0.049392471,5.59E-11,1,1,0.046151716,0.046151716,1.83E-14,1,1,0.068855804,0.068855804,7.46E-14,0,0,0.047123629,1,1,0,0,30,0.045895927,1,0,0,0,30,0.067184513,1,1,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.41,446.63,396.785,9.61,553.14,59.935,31.464,NA,2.025,1.722,0.612,0.495
2026-03-23T08:33:12+08:00,20260323_083312_962802,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,35.41,57.49,56.59,0.07,0,0,0.07 mm,0.00 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083312_962802,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083312_962802\20260323_083312_962802_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083312_962802\20260323_083312_962802_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083312_962802\20260323_083312_962802_3_LinearTransform_2.h5,1,3,1,0.06589964,0.06589964,4.52E-15,1,1,0.062867891,0.062867891,2.21E-14,1,1,0.048414272,0.048414272,1.73E-13,0,0,0.064335037,1,0,0,0,30,0.060087323,1,1,0,0,30,0.046513989,1,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.797,457.124,355.507,10.033,553.817,60.173,33.346,NA,1.909,2.333,0.569,0.501
2026-03-23T08:34:40+08:00,20260323_083440_273184,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.06,0.03,0,0.06 mm,0.03 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083440_273184,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083440_273184\20260323_083440_273184_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083440_273184\20260323_083440_273184_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083440_273184\20260323_083440_273184_3_LinearTransform_2.h5,1,3,1,3.094056518,3.094056518,9.10E-14,1,1,3.186606233,3.186606233,7.55E-15,1,0,3.101534679,3.101534679,7.11E-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047908213,0,0,0,0,30,0.016214569,1,1,0,0,30,0.048474541,1,0,0,0,30,596.74,545.759,395.463,9.485,524.994,29.598,32.767,2.935,1.654,1.784,0.569,0.601
2026-03-23T08:35:18+08:00,20260323_083518_678406,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.11,0,0,0.11 mm,0.00 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083518_678406,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083518_678406\20260323_083518_678406_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083518_678406\20260323_083518_678406_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083518_678406\20260323_083518_678406_3_LinearTransform_2.h5,1,3,1,2.937999965,2.937999965,1.15E-12,0,0,2.145883739,2.145883739,2.31E-14,1,1,1.71760065,1.71760065,4.77E-14,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031791056,0,1,0,0,30,0.047764819,1,0,0,0,30,0.065307558,0,0,0,0,30,609.44,474.177,378.078,9.728,522.249,29.796,32.767,3.491,1.647,2.257,0.487,0.499
2026-03-23T08:35:49+08:00,20260323_083549_565029,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.04,0.12,0,0.04 mm,0.12 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083549_565029,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083549_565029\20260323_083549_565029_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083549_565029\20260323_083549_565029_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083549_565029\20260323_083549_565029_3_LinearTransform_2.h5,1,3,1,3.016218638,3.016218638,2.80E-14,0,0,2.123814362,2.123814362,4.00E-15,1,0,1.603914156,1.603914156,2.42E-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047870923,0,0,0,0,30,0.046678707,0,1,0,0,30,0.055849342,1,0,0,0,30,605.679,493.086,390.246,10.218,521.816,30.503,32.767,3.338,2.036,1.694,0.77,0.632
2026-03-23T08:36:22+08:00,20260323_083622_738577,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.08,0.15,0,0.08 mm,0.15 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083622_738577,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083622_738577\20260323_083622_738577_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083622_738577\20260323_083622_738577_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083622_738577\20260323_083622_738577_3_LinearTransform_2.h5,1,3,1,2.048737548,2.048737548,7.75E-13,0,0,1.74063301,1.74063301,2.89E-15,1,0,1.99040721,1.99040721,1.62E-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064965456,0,1,0,0,30,0.054912079,1,1,0,0,30,0.048740305,1,0,0,0,30,579.016,515.764,398.918,10.576,524.068,29.678,32.767,2.762,2.911,1.829,0.59,0.505
2026-03-23T08:36:53+08:00,20260323_083653_657552,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.18,0.23,0,0.18 mm,0.23 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083653_657552,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083653_657552\20260323_083653_657552_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083653_657552\20260323_083653_657552_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083653_657552\20260323_083653_657552_3_LinearTransform_2.h5,1,3,1,1.009091822,1.009091822,6.31E-13,0,0,1.381861159,1.381861159,2.69E-14,1,0,1.236309223,1.236309223,4.92E-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065099957,1,0,0,0,30,0.046640616,1,0,0,0,30,0.043256509,0,0,0,0,30,473.772,506.927,391.035,10.424,524.594,30.265,32.767,3.022,2.849,2.161,0.522,0.555
2026-03-23T08:38:18+08:00,20260323_083818_700120,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.16,0.06,0,0.16 mm,0.06 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,83.24172902,92.92101684,80.6074171,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083818_700120,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083818_700120\20260323_083818_700120_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083818_700120\20260323_083818_700120_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_083818_700120\20260323_083818_700120_3_LinearTransform_2.h5,1,3,1,1.372859886,1.372859886,6.66E-15,0,0,1.454939274,1.454939274,1.98E-14,1,0,1.354637772,1.354637772,1.60E-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037176121,1,0,0,0,30,0.04673591,1,0,0,0,30,0.052374721,1,1,0,0,30,490.518,570.027,361.309,9.921,516.855,29.496,32.767,3.311,2.035,1.79,0.527,0.772
2026-03-23T08:40:10+08:00,20260323_084010_824938,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.06,0.15,0,0.06 mm,0.15 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,91.80694955,100.6061922,86.02421572,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084010_824938,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084010_824938\20260323_084010_824938_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084010_824938\20260323_084010_824938_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084010_824938\20260323_084010_824938_3_LinearTransform_2.h5,1,3,1,1.372859886,1.372859886,6.66E-15,0,0,1.664507452,1.664507452,2.20E-14,0,1,2.233478416,2.233478416,1.47E-12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037176121,1,0,0,0,30,0.043049357,0,0,0,0,30,0.046831792,0,1,0,0,30,490.518,455.816,384.074,9.904,549.045,30.059,32.767,3.126,1.981,1.663,0.537,0.673
2026-03-23T08:41:53+08:00,20260323_084153_391163,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.03,0.08,0,0.03 mm,0.08 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,91.80694955,100.6061922,86.02421572,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084153_391163,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084153_391163\20260323_084153_391163_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084153_391163\20260323_084153_391163_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084153_391163\20260323_084153_391163_3_LinearTransform_2.h5,1,3,1,2.283940968,2.283940968,8.88E-15,0,0,2.336970529,2.336970529,2.44E-14,0,0,2.077574083,2.077574083,5.93E-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048015881,0,0,0,0,30,0.056528929,1,1,0,0,30,0.051646809,0,1,0,0,30,530.657,414.009,415.118,10.016,553.895,29.825,32.767,3.581,1.745,1.858,0.73,0.569
2026-03-23T08:42:34+08:00,20260323_084234_977180,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.02,0.02,0,0.02 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,91.80694955,100.6061922,86.02421572,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084234_977180,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084234_977180\20260323_084234_977180_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084234_977180\20260323_084234_977180_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084234_977180\20260323_084234_977180_3_LinearTransform_2.h5,1,3,1,2.519997234,2.519997234,3.11E-15,0,0,2.276422752,2.276422752,2.35E-14,1,0,2.168163017,2.168163017,9.37E-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061917155,1,1,0,0,30,0.03712024,1,0,0,0,30,0.052985787,1,0,0,0,30,543.024,433.633,370.53,10.266,550.038,29.54,32.767,3.248,1.761,1.661,0.627,0.505
2026-03-23T08:43:20+08:00,20260323_084320_638180,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.04,0.02,0,0.04 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,91.80694955,100.6061922,86.02421572,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084320_638180,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084320_638180\20260323_084320_638180_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084320_638180\20260323_084320_638180_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084320_638180\20260323_084320_638180_3_LinearTransform_2.h5,1,3,1,1.800008656,1.800008656,2.94E-13,1,1,1.553112659,1.553112659,7.66E-14,1,1,1.426475914,1.426475914,7.90E-13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066871594,0,0,0,0,30,0.053206118,1,0,0,0,30,0.051456727,1,1,0,0,30,491.997,425.875,385.776,10.541,550.647,29.671,32.767,3.402,2.222,2.655,0.523,0.668
2026-03-23T08:44:13+08:00,20260323_084413_505906,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.11,0.24,0,0.11 mm,0.24 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,91.80694955,100.6061922,86.02421572,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084413_505906,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084413_505906\20260323_084413_505906_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084413_505906\20260323_084413_505906_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084413_505906\20260323_084413_505906_3_LinearTransform_2.h5,1,3,1,1.433302196,1.433302196,6.68E-13,0,0,1.800708569,1.800708569,3.75E-14,1,1,1.493320327,1.493320327,6.88E-15,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070261332,0,1,0,0,30,0.048176285,0,1,0,0,30,0.067228834,0,1,0,0,30,514.86,428.14,398.425,10.536,549.446,30.8,32.767,3.281,1.241,2.663,0.789,0.452
2026-03-23T08:44:51+08:00,20260323_084451_923676,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.02,0.11,0,0.02 mm,0.11 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-5.621018887,194.5588989,-236.4442749,65.65950544,91.80694955,100.6061922,86.02421572,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084451_923676,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084451_923676\20260323_084451_923676_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084451_923676\20260323_084451_923676_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_084451_923676\20260323_084451_923676_3_LinearTransform_2.h5,1,3,1,2.31907952,2.31907952,3.11E-15,0,0,2.328800894,2.328800894,6.22E-15,1,1,2.839868567,2.839868567,6.82E-13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032779859,0,0,0,0,30,0.037799809,1,0,0,0,30,0.025827294,1,0,0,0,30,526.746,453.13,432.922,9.859,548.426,30.375,32.767,3.174,1.688,1.511,0.605,0.498
